Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139654,-,-,-,37.89,-122.26,0,159,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2006,10,12,22,30,23,1.47,0.064,0.66,79,856,532,0,0,8,79,856,0,532,0.28,38.31,58,0.9,0.11,995,1.4,246,2.7,29.6599,23.1895,,,,,,,,,,,,,,,,
2006,10,12,23,0,22.3,1.45,0.065,0.66,74,818,451,7,8,8.7,199,320,7,346,0.28,41.8,62.55,0.9,0.11,994,1.4,248,3,18.7745,14.6405,,,,,,,,,,,,,,,,
2006,10,12,23,30,21,1.45,0.065,0.66,68,766,361,0,8,8.7,158,428,0,322,0.28,45.24,67.5,0.9,0.11,994,1.4,249,3.2,16.8428,13.0799,,,,,,,,,,,,,,,,
2006,10,13,0,0,19.8,1.39,0.068,0.66,61,686,264,0,7,9.8,116,400,0,235,0.281,52.33,72.74,0.91,0.11,994,1.4,250,3.5,11.7311,9.0496,,,,,,,,,,,,,,,,
2006,10,13,0,30,18,1.39,0.068,0.66,49,573,166,0,7,9.7,90,300,0,151,0.281,58.53,78.21,0.91,0.11,994,1.4,251,3.6,7.2194,5.5157,,,,,,,,,,,,,,,,
2006,10,13,1,0,16.3,1.37,0.068,0.66,32,390,74,0,0,11,32,390,0,74,0.281,70.88,83.81,0.91,0.11,994,1.4,253,3.6,0,0,,,,,,,,,,,,,,,,
2006,10,13,1,30,15,1.37,0.068,0.66,0,0,0,0,1,11,0,0,0,0,0.281,77.01,89.3,0.91,0.11,994,1.4,255,3.4,0,0,,,,,,,,,,,,,,,,
2006,10,13,2,0,13.7,1.36,0.066,0.66,0,0,0,0,3,11.9,0,0,0,0,0.281,88.67,95.61,0.91,0.11,994,1.4,256,3.2,0,0,,,,,,,,,,,,,,,,
2006,10,13,2,30,13.3,1.36,0.066,0.66,0,0,0,0,0,11.9,0,0,0,0,0.281,91,101.52,0.91,0.11,994,1.4,257,3,0,0,,,,,,,,,,,,,,,,
2006,10,13,3,0,12.9,1.37,0.063,0.66,0,0,0,0,1,12.1,0,0,0,0,0.281,94.58,107.44,0.9,0.11,994,1.3,258,2.9,0,0,,,,,,,,,,,,,,,,
2006,10,13,3,30,12.8,1.37,0.063,0.66,0,0,0,0,1,12,0,0,0,0,0.281,95.2,113.33,0.9,0.11,994,1.3,257,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,13,4,0,12.7,1.37,0.063,0.66,0,0,0,0,1,12.2,0,0,0,0,0.281,96.63,119.14,0.9,0.11,994,1.3,256,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,13,4,30,12.5,1.37,0.063,0.66,0,0,0,0,1,12.2,0,0,0,0,0.282,97.9,124.81,0.91,0.11,994,1.3,256,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,13,5,0,12.4,1.35,0.066,0.66,0,0,0,0,1,12.3,0,0,0,0,0.282,99.22,130.28,0.91,0.11,994,1.3,256,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,13,5,30,12.3,1.35,0.066,0.66,0,0,0,0,0,12.3,0,0,0,0,0.282,99.87,135.44,0.91,0.11,994,1.4,256,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,13,6,0,12.2,1.31,0.071,0.66,0,0,0,0,1,12.2,0,0,0,0,0.283,100,140.14,0.91,0.11,994,1.4,257,2.6,0,0,,,,,,,,,,,,,,,,
2006,10,13,6,30,12.1,1.31,0.071,0.66,0,0,0,0,1,12.1,0,0,0,0,0.283,100,144.2,0.92,0.11,993,1.4,259,2.6,0,0,,,,,,,,,,,,,,,,
2006,10,13,7,0,11.9,1.27,0.075,0.66,0,0,0,0,1,11.9,0,0,0,0,0.283,100,147.36,0.92,0.11,993,1.4,260,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,13,7,30,11.8,1.27,0.075,0.66,0,0,0,0,3,11.8,0,0,0,0,0.283,100,149.32,0.92,0.11,993,1.4,262,2.4,0,0,,,,,,,,,,,,,,,,
2006,10,13,8,0,11.7,1.23,0.079,0.66,0,0,0,1,3,11.7,0,0,1,0,0.283,100,149.85,0.92,0.11,993,1.4,264,2.3,0,0,,,,,,,,,,,,,,,,
2006,10,13,8,30,11.6,1.23,0.079,0.66,0,0,0,1,3,11.6,0,0,1,0,0.283,100,148.88,0.92,0.11,993,1.4,265,2.3,0,0,,,,,,,,,,,,,,,,
2006,10,13,9,0,11.4,1.2,0.083,0.66,0,0,0,1,3,11.4,0,0,1,0,0.283,100,146.52,0.92,0.11,993,1.4,266,2.2,0,0,,,,,,,,,,,,,,,,
2006,10,13,9,30,11.3,1.2,0.083,0.66,0,0,0,1,3,11.3,0,0,1,0,0.283,100,143.07,0.92,0.11,993,1.4,266,2.2,0,0,,,,,,,,,,,,,,,,
2006,10,13,10,0,11.2,1.18,0.086,0.66,0,0,0,0,3,11.2,0,0,0,0,0.283,100,138.79,0.92,0.11,993,1.4,267,2.2,0,0,,,,,,,,,,,,,,,,
2006,10,13,10,30,11.2,1.18,0.086,0.66,0,0,0,0,3,11.2,0,0,0,0,0.283,100,133.93,0.92,0.11,993,1.5,268,2.1,0,0,,,,,,,,,,,,,,,,
2006,10,13,11,0,11.2,1.17,0.09,0.66,0,0,0,0,3,11.2,0,0,0,0,0.283,100,128.67,0.92,0.11,993,1.5,268,2.1,0,0,,,,,,,,,,,,,,,,
2006,10,13,11,30,11.2,1.17,0.09,0.66,0,0,0,1,3,11.2,0,0,1,0,0.283,100,123.14,0.92,0.11,993,1.5,269,2,0,0,,,,,,,,,,,,,,,,
2006,10,13,12,0,11.2,1.16,0.095,0.66,0,0,0,0,3,11.2,0,0,0,0,0.282,100,117.43,0.92,0.11,993,1.5,270,1.9,0,0,,,,,,,,,,,,,,,,
2006,10,13,12,30,11.3,1.16,0.095,0.66,0,0,0,0,3,11.3,0,0,0,0,0.282,100,111.59,0.92,0.11,993,1.5,268,1.8,0,0,,,,,,,,,,,,,,,,
2006,10,13,13,0,11.3,1.15,0.103,0.66,0,0,0,0,1,11.3,0,0,0,0,0.281,100,105.7,0.92,0.11,993,1.6,267,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,13,13,30,11.5,1.15,0.103,0.66,0,0,0,0,3,11.5,0,0,0,0,0.281,100,99.79,0.92,0.11,993,1.6,260,1.6,0,0,,,,,,,,,,,,,,,,
2006,10,13,14,0,11.6,1.15,0.111,0.66,0,0,0,0,1,11.6,0,0,0,0,0.28,100,93.89,0.93,0.11,994,1.6,254,1.4,0,0,,,,,,,,,,,,,,,,
2006,10,13,14,30,12.5,1.15,0.111,0.66,17,113,21,7,3,12.1,8,0,7,8,0.278,97.7,87.78,0.93,0.11,994,1.6,250,1.4,0,0,,,,,,,,,,,,,,,,
2006,10,13,15,0,13.3,1.16,0.123,0.66,45,350,93,7,3,12.1,22,0,7,22,0.277,92.23,82.2,0.93,0.11,994,1.6,247,1.4,0,0,,,,,,,,,,,,,,,,
2006,10,13,15,30,14,1.16,0.123,0.66,65,516,184,0,3,12.1,118,13,0,121,0.275,88.14,76.65,0.93,0.11,994,1.6,240,1.3,5.8386,4.4734,,,,,,,,,,,,,,,,
2006,10,13,16,0,14.8,1.18,0.125,0.66,80,623,280,0,3,11.8,179,47,0,194,0.274,82.07,71.26,0.93,0.11,994,1.6,233,1.2,9.8185,7.5907,,,,,,,,,,,,,,,,
2006,10,13,16,30,15.5,1.18,0.125,0.66,90,698,373,0,3,11.8,225,159,0,290,0.272,78.47,66.12,0.93,0.11,994,1.6,214,1.1,15.3373,11.9266,,,,,,,,,,,,,,,,
2006,10,13,17,0,16.2,1.21,0.12,0.66,97,757,460,0,1,11.5,97,757,0,460,0.271,73.64,61.31,0.93,0.11,994,1.6,195,1.1,25.1601,19.6357,,,,,,,,,,,,,,,,
2006,10,13,17,30,17,1.21,0.12,0.66,103,796,537,0,3,11.5,314,113,0,376,0.269,70.08,56.93,0.93,0.11,995,1.6,177,1.6,21.0796,16.4893,,,,,,,,,,,,,,,,
2006,10,13,18,0,17.7,1.18,0.07,0.66,88,871,611,0,3,11.2,338,163,0,436,0.268,65.56,53.09,0.93,0.11,995,1.7,159,2.1,24.8827,19.4937,,,,,,,,,,,,,,,,
2006,10,13,18,30,18.3,1.18,0.07,0.66,90,889,662,7,3,11.2,344,259,7,511,0.266,63.14,49.93,0.93,0.11,995,1.7,163,2.5,29.5282,23.1561,,,,,,,,,,,,,,,,
2006,10,13,19,0,19,1.2,0.071,0.66,92,900,699,0,2,10.8,378,196,0,510,0.265,58.79,47.58,0.93,0.11,995,1.7,167,2.9,29.7118,23.3146,,,,,,,,,,,,,,,,
2006,10,13,19,30,19.4,1.2,0.071,0.66,94,906,721,0,1,10.8,94,906,0,721,0.263,57.35,46.19,0.93,0.11,995,1.7,176,3,42.1909,33.1177,,,,,,,,,,,,,,,,
2006,10,13,20,0,19.8,1.22,0.069,0.66,93,910,727,0,1,10.3,93,910,0,727,0.262,54.38,45.84,0.93,0.11,994,1.7,186,3,42.5877,33.4317,,,,,,,,,,,,,,,,
2006,10,13,20,30,19.8,1.22,0.069,0.66,92,907,716,0,0,10.3,92,907,0,716,0.262,54.38,46.54,0.93,0.11,994,1.7,194,3,41.8527,32.8495,,,,,,,,,,,,,,,,
2006,10,13,21,0,19.9,1.17,0.086,0.66,99,882,686,0,0,10.1,99,882,0,686,0.261,53.21,48.26,0.93,0.11,994,1.7,203,3,39.8746,31.2839,,,,,,,,,,,,,,,,
2006,10,13,21,30,19.7,1.17,0.086,0.66,96,868,643,0,0,10.1,96,868,0,643,0.261,53.87,50.9,0.93,0.11,994,1.7,210,3,37.0212,29.0239,,,,,,,,,,,,,,,,
2006,10,13,22,0,19.5,1.18,0.085,0.66,93,848,588,0,0,10.1,93,848,0,588,0.261,54.39,54.3,0.93,0.11,993,1.7,217,3,33.3809,26.1401,,,,,,,,,,,,,,,,
2006,10,13,22,30,18.9,1.18,0.085,0.66,88,819,518,0,0,10.1,88,819,0,518,0.262,56.45,58.33,0.93,0.11,993,1.7,221,3.1,28.8281,22.5356,,,,,,,,,,,,,,,,
2006,10,13,23,0,18.4,1.19,0.088,0.66,83,776,437,0,0,10.2,83,776,0,437,0.263,58.68,62.87,0.93,0.11,993,1.7,226,3.1,23.6618,18.4475,,,,,,,,,,,,,,,,
2006,10,13,23,30,17.5,1.19,0.088,0.66,76,720,348,0,1,10.2,76,720,0,348,0.263,62.14,67.81,0.93,0.11,994,1.7,228,3,18.1562,14.0953,,,,,,,,,,,,,,,,
2006,10,14,0,0,16.6,1.19,0.091,0.66,67,635,252,0,1,10.4,67,635,0,252,0.264,66.88,73.04,0.93,0.11,994,1.7,230,3,12.5446,9.6726,,,,,,,,,,,,,,,,
2006,10,14,0,30,15.5,1.19,0.091,0.66,54,518,157,0,3,10.4,49,0,0,49,0.265,71.72,78.5,0.93,0.11,994,1.6,230,2.9,2.3401,1.787,,,,,,,,,,,,,,,,
2006,10,14,1,0,14.3,1.18,0.095,0.66,35,318,68,0,0,10.7,35,318,0,68,0.265,79.18,84.09,0.94,0.11,994,1.6,230,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,1,30,13.5,1.18,0.095,0.66,0,0,0,7,3,10.7,0,0,7,0,0.266,83.39,89.54,0.93,0.11,994,1.6,230,2.6,0,0,,,,,,,,,,,,,,,,
2006,10,14,2,0,12.7,1.16,0.098,0.66,0,0,0,0,3,11.1,0,0,0,0,0.267,89.76,95.88,0.93,0.11,994,1.6,229,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,14,2,30,12.5,1.16,0.098,0.66,0,0,0,0,3,11.1,0,0,0,0,0.267,91.03,101.79,0.94,0.11,995,1.6,232,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,14,3,0,12.3,1.18,0.102,0.66,0,0,0,0,3,11.1,0,0,0,0,0.267,92.11,107.71,0.94,0.11,995,1.6,234,2.4,0,0,,,,,,,,,,,,,,,,
2006,10,14,3,30,12.3,1.18,0.102,0.66,0,0,0,0,3,11.1,0,0,0,0,0.267,92.11,113.6,0.94,0.11,995,1.5,238,2.3,0,0,,,,,,,,,,,,,,,,
2006,10,14,4,0,12.3,1.2,0.101,0.66,0,0,0,0,3,11,0,0,0,0,0.267,91.91,119.42,0.94,0.11,995,1.5,242,2.1,0,0,,,,,,,,,,,,,,,,
2006,10,14,4,30,12.2,1.2,0.101,0.66,0,0,0,0,3,11,0,0,0,0,0.267,92.51,125.1,0.93,0.11,995,1.5,244,2,0,0,,,,,,,,,,,,,,,,
2006,10,14,5,0,12.1,1.2,0.097,0.66,0,0,0,0,3,10.9,0,0,0,0,0.267,92.53,130.58,0.93,0.11,995,1.5,246,1.8,0,0,,,,,,,,,,,,,,,,
2006,10,14,5,30,11.9,1.2,0.097,0.66,0,0,0,0,3,10.9,0,0,0,0,0.267,93.75,135.75,0.93,0.11,995,1.5,247,1.8,0,0,,,,,,,,,,,,,,,,
2006,10,14,6,0,11.7,1.21,0.101,0.66,0,0,0,0,3,10.8,0,0,0,0,0.266,94.1,140.48,0.93,0.11,995,1.5,248,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,6,30,11.6,1.21,0.101,0.66,0,0,0,0,3,10.8,0,0,0,0,0.266,94.73,144.56,0.93,0.11,995,1.5,255,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,7,0,11.5,1.21,0.099,0.66,0,0,0,0,3,10.8,0,0,0,0,0.265,95.16,147.73,0.93,0.11,995,1.5,261,1.6,0,0,,,,,,,,,,,,,,,,
2006,10,14,7,30,11.5,1.21,0.099,0.66,0,0,0,0,3,10.8,0,0,0,0,0.265,95.16,149.7,0.93,0.11,995,1.5,267,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,8,0,11.5,1.21,0.1,0.66,0,0,0,0,3,10.8,0,0,0,0,0.265,95.48,150.22,0.93,0.11,995,1.5,272,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,8,30,11.6,1.21,0.1,0.66,0,0,0,1,3,10.8,0,0,1,0,0.264,94.85,149.22,0.93,0.11,995,1.5,275,1.7,0,0,,,,,,,,,,,,,,,,
2006,10,14,9,0,11.6,1.2,0.112,0.66,0,0,0,1,3,10.9,0,0,1,0,0.264,95.42,146.84,0.94,0.11,995,1.5,277,1.6,0,0,,,,,,,,,,,,,,,,
2006,10,14,9,30,11.6,1.2,0.112,0.66,0,0,0,1,3,10.9,0,0,1,0,0.264,95.42,143.35,0.94,0.11,995,1.5,278,1.6,0,0,,,,,,,,,,,,,,,,
2006,10,14,10,0,11.6,1.2,0.114,0.66,0,0,0,0,3,11,0,0,0,0,0.263,95.86,139.05,0.94,0.11,995,1.5,279,1.5,0,0,,,,,,,,,,,,,,,,
2006,10,14,10,30,11.7,1.2,0.114,0.66,0,0,0,0,3,11,0,0,0,0,0.263,95.23,134.16,0.94,0.11,995,1.5,278,1.5,0,0,,,,,,,,,,,,,,,,
2006,10,14,11,0,11.7,1.2,0.109,0.66,0,0,0,0,3,11,0,0,0,0,0.262,95.4,128.89,0.93,0.11,995,1.5,277,1.4,0,0,,,,,,,,,,,,,,,,
2006,10,14,11,30,11.8,1.2,0.109,0.66,0,0,0,0,3,11,0,0,0,0,0.261,94.77,123.34,0.94,0.11,995,1.5,272,1.3,0,0,,,,,,,,,,,,,,,,
2006,10,14,12,0,11.8,1.19,0.118,0.66,0,0,0,0,3,11,0,0,0,0,0.26,94.63,117.61,0.94,0.11,996,1.6,268,1.1,0,0,,,,,,,,,,,,,,,,
2006,10,14,12,30,11.8,1.19,0.118,0.66,0,0,0,0,3,11,0,0,0,0,0.26,94.63,111.78,0.94,0.11,996,1.6,263,1.1,0,0,,,,,,,,,,,,,,,,
2006,10,14,13,0,11.8,1.19,0.122,0.66,0,0,0,0,3,10.9,0,0,0,0,0.26,94.44,105.88,0.94,0.11,996,1.6,259,1.1,0,0,,,,,,,,,,,,,,,,
2006,10,14,13,30,11.8,1.19,0.122,0.66,0,0,0,0,3,10.9,0,0,0,0,0.26,94.44,99.96,0.94,0.11,996,1.6,262,1.2,0,0,,,,,,,,,,,,,,,,
2006,10,14,14,0,11.8,1.19,0.115,0.66,0,0,0,0,3,11,0,0,0,0,0.261,94.7,94.07,0.94,0.11,996,1.6,264,1.4,0,0,,,,,,,,,,,,,,,,
2006,10,14,14,30,12.4,1.19,0.115,0.66,16,102,20,7,3,11,7,0,7,7,0.261,91.04,87.95,0.94,0.11,996,1.6,266,1.6,0,0,,,,,,,,,,,,,,,,
2006,10,14,15,0,13,1.19,0.141,0.66,46,321,89,7,3,11.1,19,0,7,19,0.262,88.1,82.4,0.94,0.11,996,1.6,269,1.9,0,0,,,,,,,,,,,,,,,,
2006,10,14,15,30,13.4,1.19,0.141,0.66,68,488,179,0,3,11.1,44,0,0,44,0.263,85.84,76.85,0.94,0.11,996,1.6,272,2,2.1201,1.6238,,,,,,,,,,,,,,,,
2006,10,14,16,0,13.9,1.18,0.133,0.66,82,609,276,0,3,11.1,50,0,0,50,0.263,83.03,71.48,0.94,0.11,996,1.6,276,2,2.5254,1.9518,,,,,,,,,,,,,,,,
2006,10,14,16,30,14.5,1.18,0.133,0.66,93,686,368,0,3,11.1,117,0,0,117,0.264,79.88,66.36,0.94,0.11,996,1.6,278,1.8,6.1762,4.8017,,,,,,,,,,,,,,,,
2006,10,14,17,0,15.1,1.19,0.121,0.66,97,754,456,0,3,11,203,9,0,207,0.264,76.63,61.56,0.93,0.11,997,1.6,281,1.6,11.3043,8.8208,,,,,,,,,,,,,,,,
2006,10,14,17,30,15.7,1.19,0.121,0.66,104,793,533,0,3,11,230,8,0,234,0.265,73.68,57.2,0.94,0.11,996,1.6,272,1.5,13.1006,10.2466,,,,,,,,,,,,,,,,
2006,10,14,18,0,16.3,1.18,0.108,0.66,104,833,601,0,3,11,288,44,0,314,0.265,70.81,53.39,0.94,0.11,996,1.6,264,1.5,17.8972,14.0196,,,,,,,,,,,,,,,,
2006,10,14,18,30,16.8,1.18,0.108,0.66,107,850,650,0,3,11,341,72,0,387,0.265,68.6,50.25,0.94,0.11,996,1.7,259,1.6,22.3365,17.5147,,,,,,,,,,,,,,,,
2006,10,14,19,0,17.4,1.2,0.108,0.66,109,863,687,0,3,11,374,102,0,443,0.266,66.3,47.93,0.94,0.11,996,1.7,254,1.7,25.7786,20.2264,,,,,,,,,,,,,,,,
2006,10,14,19,30,17.8,1.2,0.108,0.66,110,870,708,0,1,11.1,110,870,0,708,0.266,64.65,46.55,0.94,0.11,996,1.7,255,1.9,41.3838,32.4814,,,,,,,,,,,,,,,,
2006,10,14,20,0,18.2,1.21,0.108,0.66,110,872,713,0,1,11.1,110,872,0,713,0.267,63.4,46.21,0.94,0.11,996,1.7,256,2.2,41.7202,32.748,,,,,,,,,,,,,,,,
2006,10,14,20,30,18.4,1.21,0.108,0.66,110,865,701,0,1,11.1,110,865,0,701,0.267,62.55,46.92,0.94,0.11,995,1.8,256,2.4,40.9266,32.1198,,,,,,,,,,,,,,,,
2006,10,14,21,0,18.6,1.22,0.107,0.66,107,858,674,0,0,11.1,107,858,0,674,0.267,61.8,48.64,0.94,0.11,995,1.8,257,2.7,39.1262,30.6937,,,,,,,,,,,,,,,,
2006,10,14,21,30,18.6,1.22,0.107,0.66,105,843,632,0,0,11.1,105,843,0,632,0.267,61.8,51.26,0.94,0.11,995,1.8,256,2.8,36.3374,28.4847,,,,,,,,,,,,,,,,
2006,10,14,22,0,18.6,1.24,0.103,0.66,99,825,576,0,0,11,99,825,0,576,0.267,61.2,54.65,0.93,0.11,995,1.8,255,3,32.648,25.5628,,,,,,,,,,,,,,,,
2006,10,14,22,30,18.2,1.24,0.103,0.66,94,795,507,0,0,11,94,795,0,507,0.267,62.74,58.67,0.93,0.11,995,1.8,255,3.1,28.1636,22.0124,,,,,,,,,,,,,,,,
2006,10,14,23,0,17.8,1.24,0.1,0.66,87,757,428,0,0,10.9,87,757,0,428,0.266,63.91,63.2,0.93,0.11,995,1.8,254,3.3,23.1228,18.0231,,,,,,,,,,,,,,,,
2006,10,14,23,30,17,1.24,0.1,0.66,79,699,339,0,0,10.9,79,699,0,339,0.266,67.22,68.12,0.93,0.11,995,1.8,255,3.4,17.6408,13.6907,,,,,,,,,,,,,,,,
2006,10,15,0,0,16.3,1.23,0.109,0.66,71,603,244,0,0,10.9,71,603,0,244,0.265,70.39,73.34,0.94,0.11,995,1.8,256,3.5,12.1125,9.335,,,,,,,,,,,,,,,,
2006,10,15,0,30,15.3,1.23,0.109,0.66,56,481,150,0,0,10.9,56,481,0,150,0.265,75.02,78.78,0.94,0.11,995,1.7,259,3.5,7.1572,5.4631,,,,,,,,,,,,,,,,
2006,10,15,1,0,14.2,1.19,0.1,0.66,34,297,63,0,0,11,34,297,0,63,0.264,81.16,84.37,0.94,0.11,996,1.7,262,3.4,0,0,,,,,,,,,,,,,,,,
2006,10,15,1,30,13.5,1.19,0.1,0.66,0,0,0,7,3,11,0,0,7,0,0.264,84.93,89.77,0.94,0.11,996,1.7,263,3.2,0,0,,,,,,,,,,,,,,,,
2006,10,15,2,0,12.8,1.15,0.09,0.66,0,0,0,0,3,11,0,0,0,0,0.264,89.11,96.15,0.94,0.11,996,1.7,265,2.9,0,0,,,,,,,,,,,,,,,,
2006,10,15,2,30,12.6,1.15,0.09,0.66,0,0,0,0,4,11,0,0,0,0,0.264,90.28,102.06,0.94,0.11,996,1.7,261,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,15,3,0,12.3,1.15,0.087,0.66,0,0,0,0,3,10.9,0,0,0,0,0.263,91.17,107.98,0.94,0.11,996,1.7,258,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,15,3,30,12.2,1.15,0.087,0.66,0,0,0,0,3,10.9,0,0,0,0,0.263,91.77,113.88,0.94,0.11,996,1.7,258,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,15,4,0,12.1,1.16,0.081,0.66,0,0,0,0,3,10.7,0,0,0,0,0.263,91.32,119.7,0.94,0.11,996,1.7,257,2.4,0,0,,,,,,,,,,,,,,,,
2006,10,15,4,30,12,1.16,0.081,0.66,0,0,0,0,3,10.7,0,0,0,0,0.263,91.92,125.39,0.94,0.11,996,1.7,260,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,15,5,0,12,1.16,0.077,0.66,0,0,0,0,3,10.6,0,0,0,0,0.264,91.29,130.88,0.94,0.11,996,1.7,263,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,15,5,30,12,1.16,0.077,0.66,0,0,0,0,3,10.6,0,0,0,0,0.264,91.29,136.07,0.94,0.11,996,1.7,264,2.6,0,0,,,,,,,,,,,,,,,,
2006,10,15,6,0,11.9,1.15,0.083,0.66,0,0,0,0,7,10.6,0,0,0,0,0.265,91.74,140.81,0.94,0.11,996,1.6,265,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,15,6,30,11.9,1.15,0.083,0.66,0,0,0,0,7,10.6,0,0,0,0,0.265,91.74,144.91,0.94,0.11,996,1.6,266,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,15,7,0,11.9,1.14,0.079,0.66,0,0,0,0,3,10.5,0,0,0,0,0.265,91.42,148.1,0.94,0.11,996,1.6,266,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,7,30,11.9,1.14,0.079,0.66,0,0,0,0,3,10.5,0,0,0,0,0.265,91.42,150.08,0.94,0.11,996,1.6,268,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,8,0,11.8,1.13,0.068,0.66,0,0,0,0,3,10.5,0,0,0,0,0.265,91.5,150.59,0.93,0.11,996,1.6,270,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,8,30,11.8,1.13,0.068,0.66,0,0,0,1,3,10.5,0,0,1,0,0.265,91.5,149.57,0.93,0.11,996,1.6,271,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,9,0,11.7,1.12,0.067,0.66,0,0,0,1,3,10.4,0,0,1,0,0.265,91.84,147.16,0.94,0.11,997,1.6,272,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,9,30,11.7,1.12,0.067,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,91.84,143.64,0.94,0.11,997,1.6,271,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,10,0,11.7,1.12,0.066,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,91.54,139.3,0.94,0.11,997,1.5,271,2.8,0,0,,,,,,,,,,,,,,,,
2006,10,15,10,30,11.7,1.12,0.066,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,91.54,134.39,0.93,0.11,997,1.5,271,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,15,11,0,11.7,1.13,0.059,0.66,0,0,0,0,3,10.3,0,0,0,0,0.265,91.23,129.1,0.93,0.11,997,1.5,270,2.7,0,0,,,,,,,,,,,,,,,,
2006,10,15,11,30,11.7,1.13,0.059,0.66,0,0,0,0,3,10.3,0,0,0,0,0.265,91.23,123.54,0.94,0.11,997,1.6,270,2.6,0,0,,,,,,,,,,,,,,,,
2006,10,15,12,0,11.7,1.13,0.067,0.66,0,0,0,0,3,10.4,0,0,0,0,0.264,91.48,117.8,0.94,0.11,997,1.6,270,2.5,0,0,,,,,,,,,,,,,,,,
2006,10,15,12,30,11.7,1.13,0.067,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,91.48,111.96,0.94,0.11,997,1.6,271,2.4,0,0,,,,,,,,,,,,,,,,
2006,10,15,13,0,11.7,1.13,0.069,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,92.03,106.06,0.94,0.11,997,1.6,271,2.3,0,0,,,,,,,,,,,,,,,,
2006,10,15,13,30,11.7,1.13,0.069,0.66,0,0,0,0,3,10.4,0,0,0,0,0.265,92.03,100.14,0.94,0.11,997,1.6,272,2.3,0,0,,,,,,,,,,,,,,,,
2006,10,15,14,0,11.7,1.13,0.064,0.66,0,0,0,0,7,10.5,0,0,0,0,0.265,92.43,94.26,0.94,0.11,997,1.6,272,2.2,0,0,,,,,,,,,,,,,,,,
2006,10,15,14,30,11.9,1.13,0.064,0.66,15,154,20,7,4,10.5,5,0,7,5,0.265,91.32,88.12,0.94,0.11,998,1.6,272,2.4,0,0,,,,,,,,,,,,,,,,
