timestamp,actual_power_mw,capacity_factor,DA_power_mw,HA4_power_mw,GHI,DNI,DHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Solar Zenith Angle,Temperature,Relative Humidity,Wind Speed,clearsky_index,dni_clearsky_index,dhi_clearsky_index,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,cloud_type_0,cloud_type_1,cloud_type_2,cloud_type_3,cloud_type_4,cloud_type_5,cloud_type_6,cloud_type_7,cloud_type_8,cloud_type_9,cloud_type_10,cloud_type_11,cloud_type_12
2006-10-06 05:00,0,0,0,0,0,0,0,0,0,0,101.505,9.55,100,2,0,0,0,0.96592583,0.25881905,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 06:00,0.03333333,0.00138889,0.5,0.5,18,122.5,10.5,18,122.5,10.5,89.595,10.45,100,2.2,1,1,1,1,0,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 07:00,2.025,0.084375,7,7,126.5,245,86.5,165.5,541.5,50.5,78.055,13,92.53,2.9,0.76435045,0.45244691,1.71287129,0.96592583,-0.25881905,-0.99732497,0.07309513,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 08:00,4.98333333,0.20763889,12.1,5,151,4.5,149.5,358,727,75,67.125,14.9,81.205,3.15,0.42178771,0.00618982,1.99333333,0.8660254,-0.5,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 09:00,5.83333333,0.24305556,11.2,6.9,287,106,226,531,815,89.5,57.28,16.4,72.41,2.85,0.54048964,0.13006135,2.52513966,0.70710678,-0.70710678,-0.99732497,0.07309513,0,0,1,0,0,0,0,0,0,0,0,0,0
2006-10-06 10:00,4.8,0.2,9.5,8.5,183.5,0.5,183.5,661.5,867.5,96,49.33,17.55,66.05,2.6,0.27739985,0.00057637,1.91145833,0.5,-0.8660254,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 11:00,3.48333333,0.14513889,1.1,7.1,189,0,189,735,885,102.5,44.385,18.45,61.385,2.65,0.25714286,0,1.84390244,0.25881905,-0.96592583,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 12:00,2.10833333,0.08784722,0.9,3.6,208.5,0.5,208,744,879.5,106.5,43.52,18.85,59.185,2.9,0.28024194,0.0005685,1.95305164,0,-1,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 13:00,1.60833333,0.06701389,2.2,3.1,254,1.5,253,689.5,855,106,46.945,18.75,59.545,3.15,0.36838289,0.00175439,2.38679245,-0.25881905,-0.96592583,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 14:00,1.99166667,0.08298611,0.1,1,142,0.5,141.5,577.5,807,101.5,53.85,18.2,61.83,3.35,0.24588745,0.00061958,1.39408867,-0.5,-0.8660254,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 15:00,0.80833333,0.03368056,0,0.8,92.5,0,92.5,419.5,724.5,90,63.065,17.15,66.305,3.45,0.2205006,0,1.02777778,-0.70710678,-0.70710678,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 16:00,0.00833333,0.00034722,0,0.3,79,0,78.5,231,555,72,73.655,15.65,73.445,3.35,0.34199134,0,1.09027778,-0.8660254,-0.5,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 17:00,0,0,0,0,49.5,166.5,27,55.5,212,31.5,84.905,14,82.385,3.1,0.89189189,0.78537736,0.85714286,-0.96592583,-0.25881905,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 18:00,0,0,0,0,0,0,0,0,0,0,96.86,13,89.27,2.7,0,0,0,-1,0,-0.99732497,0.07309513,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 19:00,0,0,0,0,0,0,0,0,0,0,108.67,12.65,91.415,2.45,0,0,0,-0.96592583,0.25881905,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 20:00,0,0,0,0,0,0,0,0,0,0,120.19,12.55,90.755,2.2,0,0,0,-0.8660254,0.5,-0.99732497,0.07309513,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-06 21:00,0,0,0,0,0,0,0,0,0,0,130.925,12.35,91.18,1.9,0,0,0,-0.70710678,0.70710678,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 22:00,0,0,0,0,0,0,0,0,0,0,140.045,12.05,92.385,1.65,0,0,0,-0.5,0.8660254,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-06 23:00,0,0,0,0,0,0,0,0,0,0,146.055,11.8,93.56,1.35,0,0,0,-0.25881905,0.96592583,-0.99732497,0.07309513,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 00:00,0,0,0,0,0,0,0,0,0,0,147.17,11.7,93.91,1.1,0,0,0,0,1,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 01:00,0,0,0,0,0,0,0,0,0,0,142.95,11.65,93.92,0.8,0,0,0,0.25881905,0.96592583,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 02:00,0,0,0,0,0,0,0,0,0,0,134.875,11.55,94.36,0.8,0,0,0,0.5,0.8660254,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 03:00,0,0,0,0,0,0,0,0,0,0,124.665,11.5,94.5,0.8,0,0,0,0.70710678,0.70710678,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 04:00,0,0,0,0,0,0,0,0,0,0,113.395,11.5,94.44,0.65,0,0,0,0.8660254,0.5,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 05:00,0,0,0,0,0,0,0,0,0,0,101.675,11.55,94.11,0.5,0,0,0,0.96592583,0.25881905,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 06:00,0.125,0.00520833,0.4,0.4,15,65.5,11,15,65.5,11,89.77,11.9,91.95,0.65,1,1,1,1,0,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 07:00,4.23333333,0.17638889,6.4,6.4,151,411,64,151,411,64,78.25,13.2,85.2,0.9,1,1,1,0.96592583,-0.25881905,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 08:00,9.2,0.38333333,11.2,9.8,340.5,635,95,340.5,635,95,67.35,14.85,76.78,1.15,1,1,1,0.8660254,-0.5,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 09:00,12.89166667,0.53715278,14.7,13.2,514.5,754,109.5,514.5,754,109.5,57.54,16.8,68.28,1.2,1,1,1,0.70710678,-0.70710678,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 10:00,14.99166667,0.62465278,17.1,15.1,657.5,865,97.5,657.5,865,97.5,49.64,18.95,60.12,1.2,1,1,1,0.5,-0.8660254,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 11:00,15.96666667,0.66527778,18,16,734.5,895,99,734.5,895,99,44.745,20.8,53.275,1.2,1,1,1,0.25881905,-0.96592583,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 12:00,15.74166667,0.65590278,17.8,15.8,750.5,906.5,97,750.5,906.5,97,43.9,22.25,47.885,1.4,1,1,1,0,-1,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 13:00,15.56666667,0.64861111,16.6,14.4,697,877,102.5,697,877,102.5,47.33,22.95,45.095,1.75,1,1,1,-0.25881905,-0.96592583,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 14:00,13.05,0.54375,13.9,12.3,589,845.5,94.5,589,845.5,94.5,54.21,22.9,43.875,2.3,1,1,1,-0.5,-0.8660254,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 15:00,8.49166667,0.35381944,8.8,7.5,430.5,778.5,81.5,430.5,778.5,81.5,63.395,22.25,44.125,2.6,1,1,1,-0.70710678,-0.70710678,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 16:00,3.08333333,0.12847222,2.5,0.8,238.5,628.5,62.5,238.5,628.5,62.5,73.96,20.45,48.725,2.65,1,1,1,-0.8660254,-0.5,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 17:00,0.00833333,0.00034722,0,0,57,276.5,27,57,276.5,27,85.195,17.2,63.96,2.6,1,1,1,-0.96592583,-0.25881905,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 18:00,0,0,0,0,0,0,0,0,0,0,97.15,14.85,75.6,2.9,0,0,0,-1,0,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 19:00,0,0,0,0,0,0,0,0,0,0,108.965,13.9,82.47,2.8,0,0,0,-0.96592583,0.25881905,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 20:00,0,0,0,0,0,0,0,0,0,0,120.495,13.1,87.675,2.3,0,0,0,-0.8660254,0.5,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 21:00,0,0,0,0,0,0,0,0,0,0,131.26,12.3,92.365,2,0,0,0,-0.70710678,0.70710678,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 22:00,0,0,0,0,0,0,0,0,0,0,140.405,11.8,95.26,1.9,0,0,0,-0.5,0.8660254,-0.995919,0.09025161,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-07 23:00,0,0,0,0,0,0,0,0,0,0,146.44,11.5,96.355,1.8,0,0,0,-0.25881905,0.96592583,-0.995919,0.09025161,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 00:00,0,0,0,0,0,0,0,0,0,0,147.54,11.25,96.36,1.7,0,0,0,0,1,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 01:00,0,0,0,0,0,0,0,0,0,0,143.265,11.2,93.735,1.65,0,0,0,0.25881905,0.96592583,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 02:00,0,0,0,0,0,0,0,0,0,0,135.125,11.15,89.635,1.6,0,0,0,0.5,0.8660254,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 03:00,0,0,0,0,0,0,0,0,0,0,124.875,10.95,85.445,1.65,0,0,0,0.70710678,0.70710678,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 04:00,0,0,0,0,0,0,0,0,0,0,113.585,10.75,80.93,1.7,0,0,0,0.8660254,0.5,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 05:00,0,0,0,0,0,0,0,0,0,0,101.855,10.55,76.94,1.7,0,0,0,0.96592583,0.25881905,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 06:00,0.025,0.00104167,0.4,0.4,17,140.5,9.5,17,140.5,9.5,89.945,11.05,71.41,1.7,1,1,1,1,0,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 07:00,3.85,0.16041667,6.5,6.5,166,584.5,45.5,166,584.5,45.5,78.445,13.4,60.945,1.8,1,1,1,0.96592583,-0.25881905,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 08:00,8.88333333,0.37013889,11.6,6.1,364,783,64,364,783,64,67.57,15.9,51.375,1.8,1,1,1,0.8660254,-0.5,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 09:00,12.69166667,0.52881944,15.2,12.6,539.5,873,74,539.5,873,74,57.8,18.75,46.145,1.7,1,1,1,0.70710678,-0.70710678,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 10:00,14.84166667,0.61840278,17.3,14.7,672.5,923,78.5,672.5,923,78.5,49.95,21.55,39.94,1.75,1,1,1,0.5,-0.8660254,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 11:00,15.95,0.66458333,18.2,15.7,748.5,945,81.5,748.5,945,81.5,45.105,23.85,34.13,1.8,1,1,1,0.25881905,-0.96592583,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 12:00,15.83333333,0.65972222,17.6,15.4,761,949.5,81.5,761,949.5,81.5,44.29,25.4,30.03,1.65,1,1,1,0,-1,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 13:00,14.5,0.60416667,16.2,14.2,709,935.5,79.5,709,935.5,79.5,47.71,26.1,27.875,1.5,1,1,1,-0.25881905,-0.96592583,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 14:00,11.95833333,0.49826389,13.4,11.8,596,899,75,596,899,75,54.565,26.05,27.36,1.55,1,1,1,-0.5,-0.8660254,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 15:00,7.73333333,0.32222222,8.5,7.2,434.5,830.5,66.5,434.5,830.5,66.5,63.725,25.2,28.67,1.75,1,1,1,-0.70710678,-0.70710678,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 16:00,2.85,0.11875,2.4,0.8,241,691.5,52,241,691.5,52,74.27,22.9,34.72,1.9,1,1,1,-0.8660254,-0.5,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 17:00,0.00833333,0.00034722,0,0,57,338.5,23,57,338.5,23,85.475,18.95,51.485,2,1,1,1,-0.96592583,-0.25881905,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 18:00,0,0,0,0,0,0,0,0,0,0,97.44,16.5,59.76,2.4,0,0,0,-1,0,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 19:00,0,0,0,0,0,0,0,0,0,0,109.25,15.3,65.995,2.4,0,0,0,-0.96592583,0.25881905,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 20:00,0,0,0,0,0,0,0,0,0,0,120.8,14.45,71.34,2.1,0,0,0,-0.8660254,0.5,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 21:00,0,0,0,0,0,0,0,0,0,0,131.58,13.8,74.805,1.85,0,0,0,-0.70710678,0.70710678,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 22:00,0,0,0,0,0,0,0,0,0,0,140.765,13.4,76.63,1.7,0,0,0,-0.5,0.8660254,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-08 23:00,0,0,0,0,0,0,0,0,0,0,146.825,13,79.165,1.6,0,0,0,-0.25881905,0.96592583,-0.99421791,0.10738135,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 00:00,0,0,0,0,0,0,0,0,0,0,147.905,12.55,82.8,1.45,0,0,0,0,1,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 01:00,0,0,0,0,0,0,0,0,0,0,143.575,12.4,84.98,1.3,0,0,0,0.25881905,0.96592583,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 02:00,0,0,0,0,0,0,0,0,0,0,135.38,12.45,85.065,1,0,0,0,0.5,0.8660254,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 03:00,0,0,0,0,0,0,0,0,0,0,125.085,12.5,84.1,0.65,0,0,0,0.70710678,0.70710678,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 04:00,0,0,0,0,0,0,0,0,0,0,113.77,12.35,84.475,0.45,0,0,0,0.8660254,0.5,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 05:00,0,0,0,0,0,0,0,0,0,0,102.035,12.2,85.34,0.35,0,0,0,0.96592583,0.25881905,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 06:00,0.01666667,0.00069444,0.2,0.2,15.5,129,9,15.5,129,9,90.125,12.65,83.34,0.45,1,1,1,1,0,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 07:00,3.73333333,0.15555556,5.8,5.8,159.5,562.5,45,159.5,562.5,45,78.64,14.65,74.485,0.55,1,1,1,0.96592583,-0.25881905,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 08:00,8.625,0.359375,10.1,5.6,354.5,763.5,64.5,354.5,763.5,64.5,67.79,17.1,62.655,0.65,1,1,1,0.8660254,-0.5,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 09:00,12.04166667,0.50173611,11.9,12.2,529,857,75,529,857,75,58.065,19.8,47.385,0.6,1,1,1,0.70710678,-0.70710678,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 10:00,14.375,0.59895833,14.1,14.3,661,910.5,79,661,910.5,79,50.26,22.2,37.595,0.6,1,1,1,0.5,-0.8660254,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 11:00,16.09166667,0.67048611,13.6,15.5,736,931,82.5,736,931,82.5,45.465,24.2,30.92,0.6,1,1,1,0.25881905,-0.96592583,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 12:00,16.50833333,0.68784722,13.8,15.6,747,932.5,84,747,932.5,84,44.675,25.45,27.07,0.6,1,1,1,0,-1,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 13:00,15.84166667,0.66006944,12.1,14.4,691.5,899.5,91,691.5,899.5,91,48.085,25.75,26.675,0.8,1,1,1,-0.25881905,-0.96592583,-0.99222221,0.12447926,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 14:00,13.33333333,0.55555556,9.3,11.7,579.5,860,85,579.5,860,85,54.92,25.45,27.765,1.15,1,1,1,-0.5,-0.8660254,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 15:00,9.15833333,0.38159722,3.6,7.3,410.5,677,110,419.5,785,75.5,64.055,24.5,30.515,1.5,0.97854589,0.86242038,1.45695364,-0.70710678,-0.70710678,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 16:00,2.85833333,0.11909722,0,0.5,169,203.5,105.5,229.5,637,57.5,74.575,22.3,38.115,1.7,0.73638344,0.31946625,1.83478261,-0.8660254,-0.5,-0.99222221,0.12447926,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-09 17:00,0,0,0,0,33,6.5,32.5,50.5,267,24,85.755,18.65,56.235,1.85,0.65346535,0.02434457,1.35416667,-0.96592583,-0.25881905,-0.99222221,0.12447926,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-10-09 18:00,0,0,0,0,0,0,0,0,0,0,97.72,16.35,70.28,2.1,0,0,0,-1,0,-0.99222221,0.12447926,0,0,0,0,0,0,0,1,0,0,0,0,0
2006-10-09 19:00,0,0,0,0,0,0,0,0,0,0,109.54,15.05,83.015,2,0,0,0,-0.96592583,0.25881905,-0.99222221,0.12447926,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-09 20:00,0,0,0,0,0,0,0,0,0,0,121.095,13.95,92.195,1.8,0,0,0,-0.8660254,0.5,-0.99222221,0.12447926,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-09 21:00,0,0,0,0,0,0,0,0,0,0,131.905,13.4,95.15,1.75,0,0,0,-0.70710678,0.70710678,-0.99222221,0.12447926,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-09 22:00,0,0,0,0,0,0,0,0,0,0,141.12,13,96.41,1.95,0,0,0,-0.5,0.8660254,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-09 23:00,0,0,0,0,0,0,0,0,0,0,147.21,12.6,97.72,2.1,0,0,0,-0.25881905,0.96592583,-0.99222221,0.12447926,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 00:00,0,0,0,0,0,0,0,0,0,0,148.275,12.2,99.535,2.05,0,0,0,0,1,-0.9899325,0.1415403,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 01:00,0,0,0,0,0,0,0,0,0,0,143.88,11.85,100,1.9,0,0,0,0.25881905,0.96592583,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 02:00,0,0,0,0,0,0,0,0,0,0,135.625,11.55,100,1.8,0,0,0,0.5,0.8660254,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 03:00,0,0,0,0,0,0,0,0,0,0,125.29,11.35,100,1.7,0,0,0,0.70710678,0.70710678,-0.9899325,0.1415403,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 04:00,0,0,0,0,0,0,0,0,0,0,113.955,11.15,100,1.6,0,0,0,0.8660254,0.5,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 05:00,0,0,0,0,0,0,0,0,0,0,102.205,10.95,100,1.6,0,0,0,0.96592583,0.25881905,-0.9899325,0.1415403,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 06:00,0.09166667,0.00381944,0,0,14.5,115,8.5,14.5,115,8.5,90.3,11.5,100,1.6,1,1,1,1,0,-0.9899325,0.1415403,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 07:00,3.28333333,0.13680556,3.8,3.8,79.5,242,44,157,559,45,78.835,13.8,89.46,1.8,0.50636943,0.43291592,0.97777778,0.96592583,-0.25881905,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 08:00,6.55,0.27291667,8.7,9.6,218.5,47,200.5,353.5,767.5,65,68.015,15.7,72.96,1.6,0.61810467,0.06123779,3.08461538,0.8660254,-0.5,-0.9899325,0.1415403,0,0,0,1,0,0,0,0,0,0,0,0,0
2006-10-10 09:00,8.86666667,0.36944444,1.9,11.4,474.5,561.5,169.5,529,861,76.5,58.325,17.5,60.38,1.25,0.89697543,0.65214866,2.21568627,0.70710678,-0.70710678,-0.9899325,0.1415403,0,1,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 10:00,12.825,0.534375,4.6,10.7,661.5,910.5,83,661.5,910.5,83,50.57,18.95,53.94,1.15,1,1,1,0.5,-0.8660254,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 11:00,15.74166667,0.65590278,11.3,12.2,733,927,87.5,733,927,87.5,45.825,19.9,49.655,1.35,1,1,1,0.25881905,-0.96592583,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 12:00,16.20833333,0.67534722,14.8,15.4,743.5,927,88.5,743.5,927,88.5,45.055,20.45,47.015,1.5,1,1,1,0,-1,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 13:00,15.14166667,0.63090278,8.5,14.5,690,911.5,85,690,911.5,85,48.46,20.7,45.78,1.45,1,1,1,-0.25881905,-0.96592583,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 14:00,11.93333333,0.49722222,10.2,11.9,577,870.5,81,577,870.5,81,55.27,20.6,45.83,1.35,1,1,1,-0.5,-0.8660254,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 15:00,8.10833333,0.33784722,3.2,7.1,414,790.5,72,414,790.5,72,64.375,20.05,47.33,1.2,1,1,1,-0.70710678,-0.70710678,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 16:00,2.925,0.121875,0,0.4,222,623.5,57,222,623.5,57,74.875,18.8,51.765,1.3,1,1,1,-0.8660254,-0.5,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 17:00,0.00833333,0.00034722,0,0,46.5,246,22,46.5,246,22,86.025,16.5,63.535,1.6,1,1,1,-0.96592583,-0.25881905,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 18:00,0,0,0,0,0,0,0,0,0,0,98.005,14.55,76.02,1.85,0,0,0,-1,0,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 19:00,0,0,0,0,0,0,0,0,0,0,109.825,13.55,85.935,1.95,0,0,0,-0.96592583,0.25881905,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 20:00,0,0,0,0,0,0,0,0,0,0,121.39,12.85,93.925,2,0,0,0,-0.8660254,0.5,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 21:00,0,0,0,0,0,0,0,0,0,0,132.225,12.3,99.59,2,0,0,0,-0.70710678,0.70710678,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 22:00,0,0,0,0,0,0,0,0,0,0,141.475,11.9,100,1.95,0,0,0,-0.5,0.8660254,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-10 23:00,0,0,0,0,0,0,0,0,0,0,147.585,11.55,100,1.75,0,0,0,-0.25881905,0.96592583,-0.9899325,0.1415403,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 00:00,0,0,0,0,0,0,0,0,0,0,148.64,11.25,100,1.6,0,0,0,0,1,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 01:00,0,0,0,0,0,0,0,0,0,0,144.185,11.1,100,1.55,0,0,0,0.25881905,0.96592583,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 02:00,0,0,0,0,0,0,0,0,0,0,135.875,11.15,100,1.45,0,0,0,0.5,0.8660254,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 03:00,0,0,0,0,0,0,0,0,0,0,125.495,11.3,100,1.25,0,0,0,0.70710678,0.70710678,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 04:00,0,0,0,0,0,0,0,0,0,0,114.14,11.4,99.51,1.1,0,0,0,0.8660254,0.5,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 05:00,0,0,0,0,0,0,0,0,0,0,102.385,11.25,97.18,1.05,0,0,0,0.96592583,0.25881905,-0.98734944,0.15855939,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-11 06:00,0.05,0.00208333,0.3,0.3,12.5,78,9,12.5,78,9,90.475,11.45,92.515,1.2,1,1,1,1,0,-0.98734944,0.15855939,0,1,0,0,0,0,0,0,0,0,0,0,0
